date,product_id,category,sales_quantity,stock_remaining,location,price,promotion,is_holiday,day_of_week,is_weekend,month,quarter,reorder_point,lead_time
2023-02-12,Product_12,Clothing,10,365,Warehouse_A,373.4,0,0,6,1,2,1,77,4
2023-02-16,Product_12,Clothing,10,184,Warehouse_B,464.28,0,0,3,0,2,1,25,4
2023-02-16,Product_12,Electronics,10,426,Warehouse_A,32.77,0,0,3,0,2,1,27,5
2023-02-17,Product_12,Home Goods,8,475,Warehouse_C,467.86,0,0,4,0,2,1,85,3
2023-02-20,Product_12,Clothing,12,428,Warehouse_C,67.76,0,0,0,0,2,1,91,2
2023-02-23,Product_12,Home Goods,15,407,Warehouse_B,312.25,0,0,3,0,2,1,42,8
2023-02-24,Product_12,Home Goods,7,499,Warehouse_A,228.61,1,0,4,0,2,1,88,2
2023-03-07,Product_12,Home Goods,5,245,Warehouse_C,165.65,0,0,1,0,3,1,51,8
2023-03-14,Product_12,Clothing,8,475,Warehouse_C,135.93,0,0,1,0,3,1,34,2
2023-03-16,Product_12,Home Goods,17,167,Warehouse_C,268.28,0,0,3,0,3,1,41,2
2023-03-25,Product_12,Electronics,3,476,Warehouse_B,497.07,0,0,5,1,3,1,25,8
2023-03-30,Product_12,Home Goods,12,452,Warehouse_A,242.7,1,0,3,0,3,1,66,3
2023-04-01,Product_12,Clothing,11,187,Warehouse_C,43.75,0,0,5,1,4,2,62,9
2023-04-03,Product_12,Home Goods,7,382,Warehouse_B,83.17,0,0,0,0,4,2,54,5
2023-04-06,Product_12,Clothing,12,52,Warehouse_A,132.46,0,0,3,0,4,2,60,6
2023-04-11,Product_12,Home Goods,14,389,Warehouse_A,23.06,0,1,1,0,4,2,67,2
2023-04-18,Product_12,Home Goods,10,244,Warehouse_A,213.5,1,0,1,0,4,2,31,3
2023-04-20,Product_12,Home Goods,13,458,Warehouse_B,251.14,0,0,3,0,4,2,46,7
2023-04-21,Product_12,Clothing,7,79,Warehouse_A,246.1,1,0,4,0,4,2,60,6
2023-04-21,Product_12,Clothing,6,486,Warehouse_C,117.2,0,0,4,0,4,2,94,4
2023-04-26,Product_12,Clothing,9,423,Warehouse_B,336.87,0,0,2,0,4,2,82,5
2023-04-27,Product_12,Electronics,9,242,Warehouse_B,164.26,1,0,3,0,4,2,68,8
2023-04-28,Product_12,Home Goods,9,257,Warehouse_A,34.5,1,0,4,0,4,2,91,3
2023-05-06,Product_12,Home Goods,8,146,Warehouse_B,461.45,0,0,5,1,5,2,24,2
2023-05-09,Product_12,Home Goods,9,103,Warehouse_B,217.95,0,0,1,0,5,2,95,4
2023-05-11,Product_12,Electronics,14,101,Warehouse_B,145.27,0,0,3,0,5,2,86,7
2023-05-11,Product_12,Electronics,9,411,Warehouse_A,168.24,1,0,3,0,5,2,34,9
2023-05-12,Product_12,Electronics,5,336,Warehouse_C,47.41,1,0,4,0,5,2,68,5
2023-05-12,Product_12,Electronics,6,162,Warehouse_A,103.92,0,0,4,0,5,2,89,3
2023-05-13,Product_12,Electronics,13,448,Warehouse_B,368.48,1,0,5,1,5,2,85,7
2023-05-14,Product_12,Home Goods,12,289,Warehouse_B,387.78,0,1,6,1,5,2,52,5
2023-05-14,Product_12,Electronics,9,480,Warehouse_C,137.36,1,0,6,1,5,2,98,8
2023-05-17,Product_12,Clothing,8,448,Warehouse_C,255.37,0,0,2,0,5,2,47,7
2023-05-20,Product_12,Electronics,9,155,Warehouse_B,327.4,1,0,5,1,5,2,47,7
2023-05-21,Product_12,Electronics,13,383,Warehouse_B,437.41,0,0,6,1,5,2,75,8
2023-05-24,Product_12,Home Goods,10,203,Warehouse_A,148.57,0,0,2,0,5,2,63,8
2023-05-24,Product_12,Clothing,9,242,Warehouse_C,230.44,0,0,2,0,5,2,21,2
2023-05-26,Product_12,Home Goods,11,57,Warehouse_B,447.12,0,0,4,0,5,2,99,7
2023-05-29,Product_12,Electronics,6,376,Warehouse_C,313.58,0,0,0,0,5,2,89,8
2023-06-05,Product_12,Home Goods,6,57,Warehouse_C,362.43,0,0,0,0,6,2,38,6
2023-06-05,Product_12,Electronics,13,268,Warehouse_A,429.67,0,0,0,0,6,2,38,4
2023-06-07,Product_12,Home Goods,17,216,Warehouse_B,97.64,0,0,2,0,6,2,73,4
2023-06-08,Product_12,Electronics,5,97,Warehouse_A,491.66,0,0,3,0,6,2,94,2
2023-06-10,Product_12,Clothing,12,347,Warehouse_A,300.82,1,0,5,1,6,2,96,5
2023-06-14,Product_12,Electronics,12,78,Warehouse_A,489.19,0,0,2,0,6,2,72,5
2023-06-17,Product_12,Clothing,9,413,Warehouse_A,399.19,0,0,5,1,6,2,55,7
2023-06-22,Product_12,Home Goods,12,341,Warehouse_C,81.74,0,0,3,0,6,2,76,4
2023-06-26,Product_12,Home Goods,12,237,Warehouse_A,153.87,0,0,0,0,6,2,64,9
2023-06-27,Product_12,Clothing,9,265,Warehouse_B,327.6,0,1,1,0,6,2,78,3
2023-07-01,Product_12,Clothing,11,56,Warehouse_A,374.46,0,0,5,1,7,3,47,6
2023-07-02,Product_12,Electronics,11,405,Warehouse_C,336.29,0,0,6,1,7,3,74,9
2023-07-03,Product_12,Electronics,8,168,Warehouse_B,433.36,0,0,0,0,7,3,92,9
2023-07-10,Product_12,Home Goods,7,378,Warehouse_C,89.72,0,0,0,0,7,3,46,2
2023-07-11,Product_12,Home Goods,15,257,Warehouse_B,167.4,0,0,1,0,7,3,76,4
2023-07-13,Product_12,Electronics,10,271,Warehouse_B,465.19,0,0,3,0,7,3,94,4
2023-07-19,Product_12,Electronics,10,121,Warehouse_C,178.08,0,0,2,0,7,3,24,8
2023-07-23,Product_12,Electronics,15,172,Warehouse_B,374.07,0,0,6,1,7,3,52,6
2023-07-25,Product_12,Home Goods,10,473,Warehouse_A,228.02,0,0,1,0,7,3,94,9
2023-08-05,Product_12,Electronics,11,349,Warehouse_A,396.04,1,0,5,1,8,3,62,9
2023-08-05,Product_12,Clothing,7,179,Warehouse_B,15.99,0,1,5,1,8,3,81,5
2023-08-06,Product_12,Electronics,3,355,Warehouse_B,281.73,0,0,6,1,8,3,77,8
2023-08-09,Product_12,Clothing,6,57,Warehouse_A,486.97,0,0,2,0,8,3,71,3
2023-08-14,Product_12,Electronics,13,137,Warehouse_B,479.44,1,0,0,0,8,3,50,2
2023-08-16,Product_12,Electronics,9,234,Warehouse_A,186.17,1,0,2,0,8,3,74,2
2023-08-19,Product_12,Electronics,14,433,Warehouse_B,113.99,0,0,5,1,8,3,59,5
2023-08-22,Product_12,Electronics,10,179,Warehouse_C,180.49,0,0,1,0,8,3,24,2
2023-08-29,Product_12,Clothing,9,84,Warehouse_C,472.66,0,0,1,0,8,3,38,3
2023-09-05,Product_12,Home Goods,8,198,Warehouse_A,405.71,0,0,1,0,9,3,21,3
2023-09-07,Product_12,Electronics,8,60,Warehouse_A,13.76,1,0,3,0,9,3,50,9
2023-09-13,Product_12,Home Goods,11,84,Warehouse_A,48.09,1,0,2,0,9,3,20,5
2023-09-13,Product_12,Home Goods,13,118,Warehouse_C,317.17,1,0,2,0,9,3,64,9
2023-09-13,Product_12,Home Goods,8,295,Warehouse_C,291.45,0,0,2,0,9,3,38,6
2023-09-14,Product_12,Home Goods,7,422,Warehouse_C,468.58,0,0,3,0,9,3,44,9
2023-09-17,Product_12,Home Goods,6,191,Warehouse_B,236.02,0,0,6,1,9,3,81,7
2023-09-19,Product_12,Clothing,12,300,Warehouse_C,485.17,0,1,1,0,9,3,52,8
2023-09-20,Product_12,Electronics,9,60,Warehouse_B,26.82,0,0,2,0,9,3,30,8
2023-09-23,Product_12,Home Goods,9,319,Warehouse_B,43.54,0,0,5,1,9,3,50,5
2023-09-28,Product_12,Electronics,14,251,Warehouse_C,398.52,0,0,3,0,9,3,86,7
2023-10-06,Product_12,Clothing,9,339,Warehouse_B,443.71,0,1,4,0,10,4,59,4
2023-10-07,Product_12,Clothing,9,480,Warehouse_B,279.03,0,0,5,1,10,4,86,2
2023-10-12,Product_12,Electronics,11,278,Warehouse_A,394.63,1,1,3,0,10,4,35,7
2023-10-13,Product_12,Electronics,10,54,Warehouse_B,342.0,0,0,4,0,10,4,52,6
2023-10-13,Product_12,Electronics,13,474,Warehouse_C,474.51,0,0,4,0,10,4,55,6
2023-10-13,Product_12,Clothing,6,130,Warehouse_B,97.07,0,1,4,0,10,4,92,5
2023-10-15,Product_12,Electronics,8,396,Warehouse_C,339.88,0,0,6,1,10,4,40,8
2023-10-28,Product_12,Electronics,13,328,Warehouse_B,235.14,0,0,5,1,10,4,62,4
2023-10-30,Product_12,Clothing,9,407,Warehouse_C,282.68,0,0,0,0,10,4,60,3
2023-11-06,Product_12,Home Goods,9,110,Warehouse_B,199.0,0,0,0,0,11,4,77,6
2023-11-09,Product_12,Electronics,17,443,Warehouse_C,200.44,0,1,3,0,11,4,42,3
2023-11-15,Product_12,Clothing,10,360,Warehouse_A,277.23,0,0,2,0,11,4,51,2
2023-11-18,Product_12,Home Goods,12,151,Warehouse_B,116.81,0,0,5,1,11,4,46,8
2023-11-20,Product_12,Clothing,9,489,Warehouse_C,435.92,0,0,0,0,11,4,71,8
2023-11-24,Product_12,Electronics,8,420,Warehouse_B,72.86,0,0,4,0,11,4,54,2
2023-11-26,Product_12,Home Goods,9,305,Warehouse_C,317.79,1,0,6,1,11,4,87,5
2023-12-04,Product_12,Electronics,17,65,Warehouse_B,437.31,0,1,0,0,12,4,40,8
2023-12-04,Product_12,Home Goods,18,199,Warehouse_C,250.32,0,0,0,0,12,4,82,3
2023-12-07,Product_12,Home Goods,14,432,Warehouse_C,359.04,1,0,3,0,12,4,35,8
2023-12-08,Product_12,Home Goods,17,370,Warehouse_B,303.71,0,0,4,0,12,4,77,7
2023-12-10,Product_12,Home Goods,14,459,Warehouse_B,352.83,0,0,6,1,12,4,90,3
2023-12-10,Product_12,Clothing,14,413,Warehouse_B,66.69,0,0,6,1,12,4,53,2
2023-12-11,Product_12,Home Goods,23,444,Warehouse_C,414.91,0,0,0,0,12,4,98,7
2023-12-22,Product_12,Home Goods,21,167,Warehouse_A,274.72,0,0,4,0,12,4,29,9
2023-12-26,Product_12,Clothing,20,115,Warehouse_A,251.52,0,0,1,0,12,4,93,5
2023-01-01,Product_13,Electronics,7,323,Warehouse_C,289.06,0,0,6,1,1,1,96,7
2023-01-02,Product_13,Electronics,12,425,Warehouse_C,73.39,0,0,0,0,1,1,44,5
2023-01-07,Product_13,Home Goods,7,433,Warehouse_A,354.37,1,0,5,1,1,1,29,5
2023-01-10,Product_13,Clothing,8,232,Warehouse_B,496.96,0,0,1,0,1,1,59,2
2023-01-14,Product_13,Electronics,9,377,Warehouse_C,352.28,0,0,5,1,1,1,34,4
2023-01-15,Product_13,Clothing,11,160,Warehouse_C,177.36,0,0,6,1,1,1,72,8
2023-01-16,Product_13,Home Goods,11,158,Warehouse_A,173.59,0,0,0,0,1,1,37,7
2023-01-17,Product_13,Home Goods,17,230,Warehouse_C,476.94,0,0,1,0,1,1,22,5
2023-01-19,Product_13,Electronics,10,423,Warehouse_C,159.32,1,0,3,0,1,1,68,3
2023-01-20,Product_13,Home Goods,7,441,Warehouse_C,258.58,0,0,4,0,1,1,61,6
2023-01-21,Product_13,Electronics,10,291,Warehouse_A,30.3,0,0,5,1,1,1,53,4
2023-01-21,Product_13,Electronics,12,293,Warehouse_C,245.69,0,0,5,1,1,1,52,5
2023-01-24,Product_13,Home Goods,16,188,Warehouse_C,348.33,1,0,1,0,1,1,96,3
2023-01-25,Product_13,Clothing,10,93,Warehouse_C,403.35,0,0,2,0,1,1,41,7
2023-02-01,Product_13,Electronics,9,229,Warehouse_B,14.41,1,0,2,0,2,1,94,6
2023-02-04,Product_13,Electronics,9,378,Warehouse_B,61.76,0,0,5,1,2,1,26,5
2023-02-05,Product_13,Home Goods,7,191,Warehouse_A,444.84,1,0,6,1,2,1,45,8
2023-02-08,Product_13,Clothing,15,343,Warehouse_A,192.8,0,0,2,0,2,1,54,6
2023-02-10,Product_13,Home Goods,8,306,Warehouse_C,82.24,0,0,4,0,2,1,27,4
2023-02-10,Product_13,Clothing,10,464,Warehouse_A,221.35,0,0,4,0,2,1,53,6
2023-02-12,Product_13,Electronics,13,454,Warehouse_A,338.93,0,0,6,1,2,1,83,3
2023-02-16,Product_13,Electronics,11,337,Warehouse_B,70.96,1,0,3,0,2,1,97,2
2023-02-19,Product_13,Clothing,9,431,Warehouse_C,85.29,1,0,6,1,2,1,83,2
2023-02-22,Product_13,Clothing,11,265,Warehouse_B,165.85,0,0,2,0,2,1,59,7
2023-02-24,Product_13,Electronics,15,248,Warehouse_A,315.15,1,1,4,0,2,1,85,9
2023-02-25,Product_13,Clothing,8,258,Warehouse_C,66.35,0,0,5,1,2,1,93,7
2023-02-28,Product_13,Clothing,9,83,Warehouse_C,250.94,0,0,1,0,2,1,32,3
2023-03-04,Product_13,Home Goods,10,149,Warehouse_A,43.14,0,0,5,1,3,1,34,9
2023-03-04,Product_13,Home Goods,11,219,Warehouse_B,266.71,0,0,5,1,3,1,42,6
2023-03-24,Product_13,Home Goods,9,230,Warehouse_C,210.09,0,0,4,0,3,1,64,8
2023-03-27,Product_13,Clothing,10,495,Warehouse_A,247.96,0,0,0,0,3,1,58,9
2023-03-29,Product_13,Clothing,6,223,Warehouse_A,136.55,1,0,2,0,3,1,40,9
2023-03-31,Product_13,Home Goods,8,314,Warehouse_A,494.72,1,0,4,0,3,1,49,4
2023-04-02,Product_13,Electronics,11,97,Warehouse_C,291.83,1,0,6,1,4,2,36,7
2023-04-02,Product_13,Electronics,9,492,Warehouse_C,312.69,0,0,6,1,4,2,99,5
2023-04-02,Product_13,Electronics,14,175,Warehouse_A,465.09,0,0,6,1,4,2,40,9
2023-04-04,Product_13,Electronics,7,226,Warehouse_A,471.18,0,0,1,0,4,2,94,8
2023-04-11,Product_13,Electronics,11,418,Warehouse_C,395.11,0,1,1,0,4,2,72,2
2023-04-14,Product_13,Home Goods,15,384,Warehouse_A,200.53,0,0,4,0,4,2,83,3
2023-04-15,Product_13,Clothing,12,266,Warehouse_C,95.12,0,0,5,1,4,2,87,4
2023-04-18,Product_13,Home Goods,4,122,Warehouse_C,27.61,0,0,1,0,4,2,80,4
2023-04-20,Product_13,Electronics,6,357,Warehouse_B,343.02,0,0,3,0,4,2,23,9
2023-04-25,Product_13,Home Goods,11,362,Warehouse_C,236.03,1,0,1,0,4,2,40,5
2023-04-26,Product_13,Electronics,15,270,Warehouse_B,266.93,0,0,2,0,4,2,29,7
2023-04-29,Product_13,Electronics,5,449,Warehouse_A,165.95,1,0,5,1,4,2,31,2
2023-04-30,Product_13,Clothing,11,471,Warehouse_C,454.05,0,0,6,1,4,2,20,8
2023-04-30,Product_13,Electronics,8,421,Warehouse_C,392.62,0,0,6,1,4,2,80,5
2023-05-02,Product_13,Clothing,5,154,Warehouse_B,458.32,0,0,1,0,5,2,46,2
2023-05-02,Product_13,Electronics,13,245,Warehouse_B,411.12,1,0,1,0,5,2,28,3
2023-05-17,Product_13,Electronics,13,212,Warehouse_B,416.37,0,1,2,0,5,2,38,3
2023-05-17,Product_13,Clothing,9,85,Warehouse_A,479.91,0,0,2,0,5,2,66,6
2023-05-25,Product_13,Home Goods,4,121,Warehouse_B,101.65,1,0,3,0,5,2,58,3
2023-05-29,Product_13,Home Goods,10,415,Warehouse_B,226.6,0,0,0,0,5,2,22,4
2023-05-31,Product_13,Clothing,10,408,Warehouse_B,21.36,1,0,2,0,5,2,39,4
2023-06-09,Product_13,Home Goods,12,423,Warehouse_B,105.89,0,1,4,0,6,2,75,6
2023-06-09,Product_13,Clothing,14,394,Warehouse_A,443.23,1,0,4,0,6,2,47,3
2023-06-11,Product_13,Electronics,8,433,Warehouse_C,342.97,0,0,6,1,6,2,85,3
2023-06-13,Product_13,Home Goods,11,366,Warehouse_A,275.71,0,0,1,0,6,2,81,3
2023-06-19,Product_13,Clothing,4,425,Warehouse_C,278.93,0,0,0,0,6,2,34,2
2023-06-27,Product_13,Electronics,7,360,Warehouse_B,468.74,0,0,1,0,6,2,27,8
2023-06-30,Product_13,Clothing,14,370,Warehouse_C,288.12,0,0,4,0,6,2,20,9
2023-07-12,Product_13,Clothing,6,235,Warehouse_C,225.69,0,0,2,0,7,3,41,2
2023-07-15,Product_13,Home Goods,14,360,Warehouse_C,195.33,0,0,5,1,7,3,48,5
2023-07-16,Product_13,Home Goods,5,175,Warehouse_B,210.51,0,0,6,1,7,3,62,4
2023-07-20,Product_13,Home Goods,9,428,Warehouse_B,270.36,0,1,3,0,7,3,27,2
2023-07-21,Product_13,Clothing,9,312,Warehouse_B,130.86,0,1,4,0,7,3,44,8
2023-07-29,Product_13,Electronics,6,174,Warehouse_B,92.63,0,0,5,1,7,3,52,9
2023-07-30,Product_13,Electronics,9,425,Warehouse_A,271.99,0,1,6,1,7,3,34,6
2023-08-02,Product_13,Clothing,14,421,Warehouse_C,175.05,1,0,2,0,8,3,45,4
2023-08-12,Product_13,Clothing,9,77,Warehouse_B,66.14,0,0,5,1,8,3,20,4
2023-08-12,Product_13,Home Goods,9,121,Warehouse_C,210.62,0,0,5,1,8,3,89,3
2023-08-14,Product_13,Clothing,11,158,Warehouse_B,378.96,0,0,0,0,8,3,95,2
2023-08-15,Product_13,Home Goods,6,207,Warehouse_B,42.34,0,0,1,0,8,3,20,5
2023-08-17,Product_13,Home Goods,14,374,Warehouse_C,56.42,0,0,3,0,8,3,33,6
2023-08-19,Product_13,Electronics,8,466,Warehouse_B,381.78,0,0,5,1,8,3,48,3
2023-08-20,Product_13,Electronics,10,50,Warehouse_C,307.44,0,0,6,1,8,3,76,8
2023-08-21,Product_13,Home Goods,9,386,Warehouse_C,148.5,0,0,0,0,8,3,73,3
2023-08-21,Product_13,Clothing,11,476,Warehouse_A,93.67,0,0,0,0,8,3,30,8
2023-08-23,Product_13,Electronics,11,448,Warehouse_C,216.62,0,0,2,0,8,3,40,2
2023-08-25,Product_13,Electronics,8,202,Warehouse_C,212.35,0,0,4,0,8,3,20,7
2023-08-25,Product_13,Clothing,9,232,Warehouse_B,429.8,0,0,4,0,8,3,38,6
2023-08-26,Product_13,Home Goods,13,263,Warehouse_B,373.66,0,0,5,1,8,3,21,3
2023-08-27,Product_13,Clothing,11,246,Warehouse_A,214.8,0,0,6,1,8,3,57,4
2023-08-27,Product_13,Electronics,16,202,Warehouse_B,240.58,1,0,6,1,8,3,20,6
2023-08-27,Product_13,Electronics,7,102,Warehouse_B,288.24,0,0,6,1,8,3,42,2
2023-08-31,Product_13,Home Goods,14,334,Warehouse_A,83.31,1,1,3,0,8,3,51,8
2023-09-08,Product_13,Electronics,18,168,Warehouse_C,296.25,0,0,4,0,9,3,33,8
2023-09-08,Product_13,Home Goods,8,431,Warehouse_C,340.34,0,0,4,0,9,3,43,8
2023-09-17,Product_13,Electronics,8,373,Warehouse_A,113.45,1,1,6,1,9,3,61,5
2023-09-17,Product_13,Home Goods,7,50,Warehouse_B,165.33,0,0,6,1,9,3,88,6
2023-09-23,Product_13,Electronics,15,322,Warehouse_A,147.01,0,0,5,1,9,3,88,9
2023-09-27,Product_13,Electronics,11,291,Warehouse_B,197.75,0,0,2,0,9,3,86,5
2023-10-02,Product_13,Home Goods,11,150,Warehouse_C,411.7,0,0,0,0,10,4,37,9
2023-10-06,Product_13,Electronics,17,411,Warehouse_C,174.39,0,0,4,0,10,4,23,7
2023-10-14,Product_13,Home Goods,6,53,Warehouse_A,81.78,0,0,5,1,10,4,43,3
2023-10-18,Product_13,Home Goods,18,384,Warehouse_A,173.19,0,0,2,0,10,4,99,7
2023-10-18,Product_13,Clothing,8,405,Warehouse_A,414.53,0,0,2,0,10,4,86,9
2023-10-22,Product_13,Clothing,9,276,Warehouse_C,58.54,0,0,6,1,10,4,93,3
2023-10-30,Product_13,Electronics,10,346,Warehouse_C,328.65,0,0,0,0,10,4,45,2
2023-11-04,Product_13,Home Goods,9,75,Warehouse_C,79.94,0,0,5,1,11,4,88,3
2023-11-05,Product_13,Home Goods,11,484,Warehouse_A,106.13,1,0,6,1,11,4,32,3
2023-11-08,Product_13,Clothing,6,76,Warehouse_A,214.04,1,1,2,0,11,4,65,3
2023-11-16,Product_13,Home Goods,8,224,Warehouse_A,231.76,0,0,3,0,11,4,97,6
2023-11-19,Product_13,Clothing,6,445,Warehouse_A,340.49,0,0,6,1,11,4,36,5
2023-11-27,Product_13,Clothing,7,373,Warehouse_A,347.01,1,0,0,0,11,4,92,8
2023-11-30,Product_13,Home Goods,8,308,Warehouse_B,426.57,0,0,3,0,11,4,92,4
2023-12-02,Product_13,Home Goods,18,406,Warehouse_C,456.24,0,0,5,1,12,4,44,6
2023-12-06,Product_13,Home Goods,9,204,Warehouse_C,313.79,0,0,2,0,12,4,26,6
2023-12-10,Product_13,Home Goods,15,162,Warehouse_C,386.64,0,0,6,1,12,4,57,5
2023-12-12,Product_13,Electronics,16,450,Warehouse_C,403.03,0,0,1,0,12,4,47,6
2023-12-13,Product_13,Home Goods,23,488,Warehouse_A,322.01,0,0,2,0,12,4,70,8
2023-12-14,Product_13,Electronics,8,356,Warehouse_C,436.99,0,0,3,0,12,4,93,4
2023-12-15,Product_13,Electronics,15,279,Warehouse_A,368.67,0,0,4,0,12,4,79,7
2023-12-20,Product_13,Clothing,18,337,Warehouse_A,204.46,1,0,2,0,12,4,57,7
2023-12-20,Product_13,Clothing,12,428,Warehouse_C,350.63,0,1,2,0,12,4,55,6
2023-12-30,Product_13,Clothing,22,75,Warehouse_C,162.44,0,0,5,1,12,4,50,5
2023-01-01,Product_14,Home Goods,12,272,Warehouse_C,127.31,0,0,6,1,1,1,39,5
2023-01-05,Product_14,Electronics,7,169,Warehouse_B,185.13,1,0,3,0,1,1,93,4
2023-01-05,Product_14,Electronics,14,71,Warehouse_C,467.66,0,1,3,0,1,1,29,2
2023-01-07,Product_14,Home Goods,12,111,Warehouse_C,391.51,0,0,5,1,1,1,45,4
2023-01-08,Product_14,Clothing,17,390,Warehouse_C,491.5,0,0,6,1,1,1,29,8
2023-01-11,Product_14,Home Goods,11,255,Warehouse_A,45.23,0,0,2,0,1,1,53,3
2023-01-12,Product_14,Electronics,12,371,Warehouse_C,377.97,0,0,3,0,1,1,56,3
2023-01-15,Product_14,Electronics,8,487,Warehouse_A,120.53,0,1,6,1,1,1,23,3
2023-01-15,Product_14,Electronics,10,177,Warehouse_A,97.7,1,0,6,1,1,1,36,3
2023-01-22,Product_14,Electronics,12,183,Warehouse_A,124.25,1,0,6,1,1,1,56,8
2023-01-23,Product_14,Home Goods,6,276,Warehouse_B,385.43,0,0,0,0,1,1,30,2
2023-01-25,Product_14,Clothing,9,91,Warehouse_B,318.97,0,0,2,0,1,1,96,9
2023-02-03,Product_14,Home Goods,10,178,Warehouse_A,23.03,0,0,4,0,2,1,52,3
2023-02-06,Product_14,Electronics,17,251,Warehouse_A,72.27,0,0,0,0,2,1,52,3
2023-02-11,Product_14,Home Goods,9,192,Warehouse_A,312.11,0,0,5,1,2,1,70,4
2023-02-11,Product_14,Home Goods,7,484,Warehouse_B,172.61,0,0,5,1,2,1,65,4
2023-02-16,Product_14,Electronics,6,331,Warehouse_B,224.24,0,0,3,0,2,1,92,8
2023-02-23,Product_14,Home Goods,12,453,Warehouse_B,484.21,0,1,3,0,2,1,49,8
2023-02-28,Product_14,Home Goods,11,406,Warehouse_B,283.55,0,0,1,0,2,1,92,4
2023-03-03,Product_14,Electronics,8,275,Warehouse_C,240.8,0,0,4,0,3,1,38,8
2023-03-07,Product_14,Electronics,11,138,Warehouse_A,128.25,1,0,1,0,3,1,41,8
2023-03-10,Product_14,Clothing,4,335,Warehouse_B,460.49,0,0,4,0,3,1,42,7
2023-03-13,Product_14,Clothing,9,146,Warehouse_A,166.67,0,0,0,0,3,1,74,3
2023-03-15,Product_14,Electronics,13,416,Warehouse_C,420.61,0,1,2,0,3,1,22,8
2023-03-22,Product_14,Home Goods,11,201,Warehouse_B,399.97,0,0,2,0,3,1,22,6
2023-03-25,Product_14,Home Goods,11,485,Warehouse_C,48.08,1,1,5,1,3,1,69,8
2023-03-27,Product_14,Clothing,6,55,Warehouse_B,375.37,1,0,0,0,3,1,25,3
2023-03-31,Product_14,Electronics,3,418,Warehouse_A,69.93,0,0,4,0,3,1,35,9
2023-04-02,Product_14,Clothing,9,113,Warehouse_B,218.4,0,0,6,1,4,2,40,3
2023-04-09,Product_14,Clothing,9,202,Warehouse_A,231.59,0,0,6,1,4,2,55,5
2023-04-10,Product_14,Home Goods,7,163,Warehouse_B,495.86,0,0,0,0,4,2,97,8
2023-04-11,Product_14,Home Goods,7,116,Warehouse_C,449.59,1,0,1,0,4,2,90,7
2023-04-21,Product_14,Home Goods,9,240,Warehouse_B,184.92,1,0,4,0,4,2,63,7
2023-05-07,Product_14,Home Goods,10,306,Warehouse_B,293.42,1,1,6,1,5,2,36,6
2023-05-10,Product_14,Electronics,12,442,Warehouse_B,382.83,0,0,2,0,5,2,56,7
2023-05-12,Product_14,Electronics,12,143,Warehouse_C,225.15,0,0,4,0,5,2,22,4
2023-05-13,Product_14,Home Goods,10,364,Warehouse_A,294.04,0,0,5,1,5,2,69,2
2023-05-14,Product_14,Electronics,12,453,Warehouse_B,336.84,0,0,6,1,5,2,61,3
2023-05-26,Product_14,Electronics,12,266,Warehouse_A,90.8,1,0,4,0,5,2,29,6
2023-05-27,Product_14,Clothing,8,93,Warehouse_A,130.42,1,0,5,1,5,2,79,9
2023-05-28,Product_14,Clothing,6,107,Warehouse_C,52.38,0,0,6,1,5,2,77,7
2023-05-29,Product_14,Home Goods,13,465,Warehouse_B,401.05,1,0,0,0,5,2,32,5
2023-06-03,Product_14,Electronics,8,131,Warehouse_C,269.69,0,0,5,1,6,2,69,7
2023-06-05,Product_14,Clothing,8,301,Warehouse_A,208.26,0,0,0,0,6,2,84,6
2023-06-11,Product_14,Electronics,12,238,Warehouse_B,145.1,0,0,6,1,6,2,90,8
2023-06-12,Product_14,Home Goods,8,496,Warehouse_B,100.15,0,0,0,0,6,2,99,8
2023-06-13,Product_14,Clothing,12,101,Warehouse_C,476.49,0,0,1,0,6,2,60,5
2023-06-22,Product_14,Clothing,6,479,Warehouse_C,374.28,1,0,3,0,6,2,94,2
2023-06-26,Product_14,Clothing,5,256,Warehouse_B,436.44,0,0,0,0,6,2,24,3
2023-06-30,Product_14,Home Goods,8,477,Warehouse_C,327.13,1,0,4,0,6,2,35,8
2023-07-01,Product_14,Home Goods,14,250,Warehouse_B,348.81,0,0,5,1,7,3,74,5
2023-07-12,Product_14,Clothing,8,489,Warehouse_B,175.48,0,0,2,0,7,3,61,6
2023-07-20,Product_14,Electronics,10,123,Warehouse_A,16.75,0,0,3,0,7,3,57,9
2023-07-21,Product_14,Electronics,9,108,Warehouse_B,438.03,0,0,4,0,7,3,27,3
2023-07-27,Product_14,Home Goods,10,111,Warehouse_B,298.7,0,0,3,0,7,3,84,8
2023-07-28,Product_14,Electronics,9,373,Warehouse_C,168.32,0,0,4,0,7,3,71,8
2023-07-28,Product_14,Electronics,8,96,Warehouse_B,171.84,0,0,4,0,7,3,20,4
2023-08-02,Product_14,Home Goods,10,241,Warehouse_B,93.55,0,0,2,0,8,3,95,7
2023-08-02,Product_14,Electronics,17,462,Warehouse_C,68.28,0,0,2,0,8,3,88,7
2023-08-04,Product_14,Electronics,14,60,Warehouse_A,41.14,1,0,4,0,8,3,81,3
2023-08-07,Product_14,Electronics,8,378,Warehouse_C,497.93,0,0,0,0,8,3,88,7
2023-08-18,Product_14,Clothing,14,262,Warehouse_C,172.3,1,0,4,0,8,3,46,3
2023-09-15,Product_14,Clothing,9,109,Warehouse_C,318.24,0,0,4,0,9,3,49,4
